Date,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential
10/9/14 20:25,2014,6,IND,HOU,AWAY,33,28,61,Reliant Stadium,Dome,83,58,15,46,-2.5,24,3,6,0,0,36,49,36:49:00,27,6,18,3,82,456,5.6,4,35,93,2.7,1,44,25,363,3,1,8.2,14.5,56.8,97.06,16,8,50,0,0,0,5,3,4,3,31,5,51,1,1,3,7,8,6,0,4,159,39.8,2,2,0,0,14,7,7,0,23,11,23:11,18,7,9,2,52,332,6.4,4,24,136,5.7,2,23,15,196,1,0,8.5,13.1,65.2,106.43,8,1,12.5,1,0,0,3,3,2,2,8,5,66,2,2,5,16,8,7,0,4,218,54.5,2,2,0
10/12/14 13:00,2014,6,BAL,TB,AWAY,48,17,65,Raymond James Stadium,Grass,84,62,6,43,-3,28,10,7,3,0,32,14,32:14:00,23,9,13,1,64,475,7.4,6,35,169,4.8,1,29,21,306,5,0,10.6,14.6,72.4,145.98,13,7,53.8,0,0,0,5,5,2,2,46,8,70,1,1,0,0,15,5,0,2,119,59.5,1,1,0,0,0,10,7,0,27,46,27:46:00,22,5,14,3,67,364,5.4,2,18,87,4.8,0,44,24,277,2,1,6.3,11.5,54.5,79.45,12,2,16.7,2,0,0,4,2,1,1,7,5,43,0,0,5,37,0,5,0,5,186,37.2,1,1,0
10/12/14 13:00,2014,6,CAR,CIN,AWAY,37,37,74,Paul Brown Stadium,Artificial,60,61,5,44.5,7,7,3,14,10,3,39,30,39:30:00,29,10,14,5,80,431,5.4,4,34,147,4.3,2,46,29,284,2,1,6.2,9.8,63,85.78,17,8,47.1,2,2,100,7,4,2,2,93,8,60,0,0,0,0,4,2,0,1,38,38,1,2,1,0,17,0,17,3,35,30,35:30:00,29,8,18,3,75,513,6.8,4,31,193,6.2,2,43,33,320,2,2,7.4,9.7,76.7,93.17,16,10,62.5,0,0,0,4,2,2,2,31,13,119,0,0,1,3,4,5,0,1,42,42,2,1,-1
10/12/14 13:00,2014,6,CHI,ATL,AWAY,27,13,40,Georgia Dome,Dome,70,50,0,53.5,3,0,13,6,8,0,36,15,36:15:00,23,7,15,1,69,478,6.9,3,29,103,3.6,2,38,26,375,1,0,9.9,14.4,68.4,108.99,15,7,46.7,0,0,0,5,3,3,3,-1,7,47,0,0,2,6,7,4,0,5,201,40.2,0,1,1,3,0,10,0,0,23,45,23:45,12,2,10,0,54,287,5.3,1,13,42,3.2,0,37,19,245,1,1,6.6,12.9,51.4,70.21,13,4,30.8,2,0,0,0,0,0,0,10,6,52,1,0,4,26,6,5,0,5,218,43.6,1,0,-1
10/12/14 13:00,2014,6,DEN,NYJ,AWAY,31,17,48,MetLife Stadium,Artificial,61,37,5,47.5,-8,3,14,7,7,0,33,34,33:34:00,21,7,13,1,68,359,5.3,4,33,138,4.2,0,33,22,221,3,0,6.7,10,66.7,115.85,16,7,43.8,0,0,0,3,2,2,2,22,11,101,2,0,2,16,9,7,0,8,352,44,0,2,2,7,0,3,7,0,26,26,26:26:00,15,1,13,1,62,204,3.3,2,15,31,2.1,0,43,23,173,2,1,4,7.5,53.5,69.23,14,5,35.7,0,0,0,3,2,2,2,18,2,9,2,1,4,17,3,3,0,7,319,45.6,2,0,-2
10/12/14 13:00,2014,6,DET,MIN,AWAY,17,3,20,TCF Bank Stadium,,53,50,0,44,-2,7,3,0,7,0,32,21,32:21:00,18,6,9,3,65,255,3.9,2,28,100,3.6,1,33,19,155,1,0,4.7,8.2,57.6,79.73,13,1,7.7,2,1,50,3,2,2,2,53,5,40,0,0,4,30,12,10,0,7,341,48.7,0,3,3,0,0,0,3,0,27,39,27:39:00,15,5,8,2,63,212,3.4,0,18,69,3.8,0,37,23,143,0,3,3.9,6.2,62.2,36.2,14,3,21.4,1,0,0,2,0,0,0,37,9,60,1,0,8,45,7,5,0,7,296,42.3,3,0,-3
10/12/14 13:00,2014,6,GB,MIA,AWAY,27,24,51,Sun Life Stadium,Grass,86,63,13,49,-3.5,7,3,7,10,0,37,12,37:12:00,27,8,17,2,79,369,4.7,3,34,121,3.6,0,42,24,248,3,0,5.9,10.3,57.1,98.12,17,8,47.1,1,1,100,5,3,3,3,51,4,44,1,0,3,16,4,5,0,5,172,34.4,0,3,3,3,0,7,14,0,22,48,22:48,19,5,12,2,55,349,6.3,3,23,112,4.9,1,31,20,237,2,2,7.6,11.8,64.5,82.33,10,4,40,1,0,0,4,3,2,1,0,5,25,1,1,1,7,6,5,0,3,127,42.3,3,0,-3
10/12/14 13:00,2014,6,JAX,TEN,AWAY,14,16,30,LP Field,Grass,67,87,7,44,6,7,0,0,7,0,31,7,31:07:00,27,8,17,2,75,379,5.1,2,23,82,3.6,1,46,32,297,1,1,6.5,9.3,69.6,85.14,15,8,53.3,0,0,0,2,2,1,1,10,6,35,1,1,6,39,5,5,0,6,286,47.7,2,0,-2,3,7,3,3,0,28,53,28:53:00,14,3,9,2,55,290,5.3,1,24,70,2.9,1,28,17,220,0,0,7.9,12.9,60.7,85.42,11,3,27.3,0,0,0,3,1,2,1,50,5,48,1,0,3,13,7,10,0,5,249,49.8,0,2,2
10/12/14 13:00,2014,6,NE,BUF,AWAY,37,22,59,Ralph Wilson Stadium,Artificial,55,45,6,45,-3,0,13,10,14,0,30,20,30:20:00,22,4,13,5,66,396,6,4,27,50,1.9,0,37,27,346,4,0,9.4,12.8,73,137.89,15,7,46.7,0,0,0,3,2,1,1,12,9,60,0,0,2,15,7,10,0,4,186,46.5,0,3,3,0,7,7,8,0,29,40,29:40:00,19,3,15,1,66,336,5.1,3,23,68,3,1,38,24,268,2,1,7.1,11.2,63.2,90.68,15,8,53.3,2,1,50,3,3,3,3,12,8,107,2,2,5,31,6,6,0,5,249,49.8,3,0,-3
10/12/14 13:00,2014,6,PIT,CLE,AWAY,10,31,41,FirstEnergy Stadium,Artificial,58,48,13,47,2,3,0,0,7,0,33,5,33:05:00,22,5,12,5,76,359,4.7,1,32,138,4.3,0,42,21,221,1,1,5.3,10.5,50,63.69,16,6,37.5,2,0,0,3,0,2,0,11,6,42,1,0,2,7,3,6,0,7,322,46,1,1,0,0,21,3,7,0,26,55,26:55:00,19,10,7,2,56,368,6.6,4,38,158,4.2,3,17,8,210,1,0,12.4,26.2,47.1,112.38,11,4,36.4,0,0,0,3,3,3,3,5,6,60,3,1,1,7,5,6,0,6,244,40.7,1,1,0
10/12/14 16:05,2014,6,SD,OAK,AWAY,31,28,59,O.co Coliseum,Grass,77,35,5,43,-7,7,7,7,10,0,37,2,37:02:00,24,7,15,2,69,423,6.1,4,33,116,3.5,1,35,22,307,3,0,8.8,14,62.9,119.58,14,8,57.1,1,0,0,4,3,4,3,29,7,60,1,0,1,6,0,1,0,3,143,47.7,0,1,1,7,7,7,7,0,22,58,22:58,17,5,11,1,54,396,7.3,4,20,114,5.7,0,34,18,282,4,1,8.3,15.7,52.9,107.72,13,8,61.5,0,0,0,2,2,1,1,30,11,78,1,0,0,0,3,3,0,4,165,41.2,1,0,-1
10/12/14 16:25,2014,6,DAL,SEA,AWAY,30,23,53,CenturyLink Field,Artificial,60,81,6,47,8,7,10,3,10,0,37,39,37:39:00,23,6,13,4,70,401,5.7,3,37,162,4.4,1,32,21,239,2,0,7.5,11.4,65.6,108.72,17,10,58.8,0,0,0,4,3,2,2,-2,6,46,2,2,1,11,5,2,0,3,65,21.7,2,1,-1,10,0,10,3,0,22,21,22:21,9,3,5,1,48,206,4.3,2,18,80,4.4,1,28,14,126,0,1,4.5,9,50,47.62,13,5,38.5,1,0,0,3,1,0,0,25,9,58,1,0,2,0,3,2,0,4,167,41.8,1,2,1
10/12/14 16:25,2014,6,WAS,ARI,AWAY,20,30,50,University of Phoenix Stadium,Dome,70,50,0,44,3.5,0,13,0,7,0,25,41,25:41:00,21,1,15,5,57,407,7.1,2,17,72,4.2,0,38,24,335,2,3,8.8,14,63.2,76.1,10,2,20,1,1,100,2,1,2,1,12,6,62,1,1,2,19,7,6,0,5,237,47.4,4,0,-4,7,7,3,13,0,34,19,34:19:00,19,3,15,1,68,317,4.7,3,23,74,3.2,0,44,28,243,2,0,5.5,8.7,63.6,93.28,17,7,41.2,0,0,0,2,0,0,0,101,14,108,2,0,1,7,4,3,0,7,270,38.6,0,4,4
10/12/14 20:30,2014,6,NYG,PHI,AWAY,0,27,27,Lincoln Financial Field,Grass,57,47,5,50,2.5,0,0,0,0,0,27,34,27:34:00,12,2,9,1,60,254,4.2,0,24,86,3.6,0,28,17,168,0,0,6,9.9,60.7,77.68,14,2,14.3,1,0,0,1,0,1,0,24,10,75,3,1,8,43,1,4,0,10,477,47.7,1,2,1,10,10,7,0,0,32,26,32:26:00,24,11,13,0,71,448,6.3,3,36,203,5.6,1,34,21,245,2,2,7.2,11.7,61.8,78.68,13,4,30.8,0,0,0,4,2,0,0,57,3,25,1,0,1,3,7,10,0,6,273,45.5,2,1,-1
10/13/14 20:30,2014,6,SF,STL,AWAY,31,17,48,Edward Jones Dome,Dome,70,50,0,44,-3.5,0,10,14,7,0,28,38,28:38:00,17,5,10,2,65,432,6.6,4,30,89,3,0,35,22,343,3,0,9.8,15.6,62.9,123.87,14,6,42.9,2,0,0,2,1,1,0,49,5,23,1,1,0,0,5,6,0,5,215,43,1,1,0,14,0,0,3,0,31,22,31:22:00,19,5,12,2,71,309,4.4,2,24,93,3.9,1,42,21,216,1,1,5.1,10.3,50,63.19,14,5,35.7,0,0,0,1,1,1,1,12,8,38,1,0,5,20,3,6,0,8,351,43.9,1,1,0
10/16/14 20:25,2014,7,NYJ,NE,AWAY,25,27,52,Gillette Stadium,Grass,64,93,9,44,9.5,6,6,7,6,0,40,54,40:54:00,28,13,11,4,80,423,5.3,2,43,218,5.1,1,34,20,205,1,0,6,10.2,58.8,86.03,16,9,56.2,0,0,0,4,2,2,1,8,7,70,1,0,3,21,7,1,0,3,128,42.7,0,0,0,7,10,3,7,0,19,6,19:06,16,2,12,2,53,323,6.1,3,15,63,4.2,0,37,20,260,3,0,7,13,54.1,103.43,13,6,46.2,0,0,0,4,2,2,2,3,9,64,0,0,1,1,7,4,0,5,232,46.4,0,0,0
10/19/14 13:00,2014,7,ATL,BAL,AWAY,7,29,36,M&T Bank Stadium,Artificial,54,0,14,50,6.5,0,0,0,7,0,26,47,26:47:00,16,4,11,1,65,254,3.9,1,16,68,4.2,0,44,29,186,1,0,4.2,6.4,65.9,82.2,15,4,26.7,3,1,33.3,2,1,1,1,27,7,76,1,1,5,42,4,4,0,5,239,47.8,1,3,2,7,10,3,9,0,33,13,33:13:00,23,8,12,3,62,371,6,3,36,123,3.4,1,25,16,248,2,2,9.9,15.5,64,90.08,11,4,36.4,1,1,100,4,2,2,2,25,9,72,1,1,1,10,9,7,1,4,157,39.2,3,1,-2
10/19/14 13:00,2014,7,CAR,GB,AWAY,17,38,55,Lambeau Field,Grass,48,73,12,49,6.5,0,3,0,14,0,30,11,30:11:00,23,6,14,3,67,331,4.9,2,25,108,4.3,0,39,22,223,2,1,5.7,10.1,56.4,79.33,12,4,33.3,1,0,0,3,2,1,1,36,9,70,0,0,3,25,2,6,0,7,377,53.9,1,0,-1,21,7,10,0,0,29,49,29:49:00,22,10,9,3,56,363,6.5,5,30,122,4.1,2,24,19,241,3,0,10,12.7,79.2,148.09,11,4,36.4,0,0,0,4,3,2,2,59,5,29,1,0,2,14,4,6,0,5,276,55.2,0,1,1
10/19/14 13:00,2014,7,CIN,IND,AWAY,0,27,27,Lucas Oil Stadium,Dome,49,63,6,50.5,3,0,0,0,0,0,20,17,20:17,8,1,5,2,54,135,2.5,0,12,32,2.7,0,38,18,103,0,0,2.7,5.7,47.4,54.06,13,1,7.7,1,0,0,1,0,1,0,20,4,20,1,0,4,23,6,4,0,11,558,50.7,0,2,2,3,7,7,10,0,39,43,39:43:00,27,11,15,1,78,506,6.5,3,34,171,5,1,42,27,335,2,0,8,12.4,64.3,104.76,13,5,38.5,0,0,0,4,2,3,2,13,8,57,2,2,2,9,9,6,0,6,288,48,2,0,-2
10/19/14 13:00,2014,7,CLE,JAX,AWAY,6,24,30,EverBank Field,Artificial,76,54,8,44.5,-4,3,3,0,0,0,28,27,28:27:00,13,2,11,0,74,266,3.6,0,30,69,2.3,0,41,16,197,0,1,4.8,12.3,39,44.46,17,4,23.5,3,0,0,2,0,1,0,44,8,50,2,2,3,18,5,3,0,7,353,50.4,3,3,0,0,7,3,14,0,31,33,31:33:00,20,10,8,2,68,336,4.9,3,35,185,5.3,2,31,17,151,1,3,4.9,8.9,54.8,39.25,16,5,31.2,0,0,0,5,2,2,2,56,3,25,0,0,2,8,7,7,0,8,345,43.1,3,3,0
10/19/14 13:00,2014,7,MIA,CHI,AWAY,27,14,41,Soldier Field,Grass,50,64,10,47.5,3,7,7,7,6,0,37,22,37:22:00,24,7,17,0,69,393,5.7,3,33,137,4.2,1,32,25,256,2,0,8,10.2,78.1,120.83,11,4,36.4,1,1,100,6,3,3,2,72,7,84,1,0,4,21,2,4,0,2,75,37.5,0,3,3,0,0,7,7,0,22,38,22:38,14,3,10,1,51,224,4.4,2,14,52,3.7,1,34,21,172,1,1,5.1,8.2,61.8,72.18,12,5,41.7,3,2,66.7,3,2,1,1,-10,2,15,4,2,3,18,6,6,0,3,159,53,3,0,-3
10/19/14 13:00,2014,7,MIN,BUF,AWAY,16,17,33,Ralph Wilson Stadium,Artificial,41,58,9,43.5,6.5,3,10,0,3,0,32,23,32:23:00,16,6,8,2,60,276,4.6,1,29,158,5.4,0,26,15,118,1,2,4.5,7.9,57.7,49.84,16,5,31.2,0,0,0,2,1,2,1,24,7,50,0,0,5,39,8,8,0,6,284,47.3,2,4,2,0,10,0,7,0,27,37,27:37:00,22,3,17,2,68,373,5.5,2,19,118,6.2,0,43,31,255,2,1,5.9,8.2,72.1,92.68,12,4,33.3,1,1,100,3,1,1,1,27,8,48,4,3,6,28,8,6,0,5,223,44.6,4,2,-2
10/19/14 13:00,2014,7,NO,DET,AWAY,23,24,47,Ford Field,Dome,68,70,0,46.5,1,0,10,7,6,0,27,42,27:42:00,25,5,15,5,67,408,6.1,2,21,73,3.5,0,45,28,335,2,1,7.4,12,62.2,90.51,12,3,25,2,1,50,3,1,2,1,60,12,134,1,1,1,7,5,7,0,4,168,42,2,2,0,0,3,7,14,0,32,18,32:18:00,21,4,13,4,67,344,5.1,3,24,59,2.5,1,40,27,285,2,2,7.1,10.6,67.5,83.85,15,7,46.7,0,0,0,4,2,3,2,23,9,71,0,0,3,14,6,6,0,5,213,42.6,2,2,0
10/19/14 13:00,2014,7,SEA,STL,AWAY,26,28,54,Edward Jones Dome,Dome,70,50,0,43.5,-7,3,3,7,13,0,32,24,32:24:00,25,9,16,0,68,463,6.8,3,29,171,5.9,1,36,23,292,2,0,8.1,12.7,63.9,107.64,12,6,50,0,0,0,5,3,2,1,19,10,86,0,0,3,21,3,5,0,4,169,42.2,0,0,0,7,14,0,7,0,27,36,27:36:00,18,6,10,2,48,275,5.7,4,27,102,3.8,1,21,18,173,2,0,8.2,9.6,85.7,132.74,9,4,44.4,1,1,100,3,3,3,3,89,2,20,1,0,0,0,7,5,0,3,153,51,0,0,0
10/19/14 13:00,2014,7,TEN,WAS,AWAY,17,19,36,FedEx Field,Grass,55,43,13,46.5,6,3,7,0,7,0,30,56,30:56:00,14,5,6,3,49,236,4.8,2,22,76,3.5,0,26,17,160,2,1,6.2,9.4,65.4,91.83,11,3,27.3,1,1,100,2,1,0,0,13,11,96,1,1,1,0,2,7,0,5,196,39.2,2,2,0,3,3,7,6,0,29,4,29:04:00,16,5,9,2,57,351,6.2,1,26,100,3.8,0,28,21,251,1,1,9,12,75,98.96,11,3,27.3,0,0,0,4,0,1,0,1,7,50,1,1,3,16,3,4,0,3,124,41.3,2,2,0
10/19/14 16:05,2014,7,KC,SD,AWAY,23,20,43,Qualcomm Stadium,Grass,75,55,2,45.5,3,0,10,3,10,0,39,0,39:00:00,22,7,12,3,70,365,5.2,2,39,154,3.9,1,28,19,211,1,0,7.5,11.1,67.9,101.93,14,7,50,0,0,0,3,2,0,0,59,7,73,0,0,3,10,3,4,0,4,173,43.2,0,1,1,7,7,0,6,0,21,0,21:00,19,5,11,3,49,251,5.1,2,16,69,4.3,0,31,17,182,2,1,5.9,10.7,54.8,80.31,10,3,30,0,0,0,2,1,2,1,0,4,49,1,0,2,23,5,6,0,5,285,57,1,0,-1
10/19/14 16:25,2014,7,ARI,OAK,AWAY,24,13,37,O.co Coliseum,Grass,69,71,6,44,-3.5,7,7,7,3,0,36,57,36:57:00,25,7,14,4,69,365,5.3,3,37,123,3.3,1,31,22,242,2,1,7.8,11,71,101.81,15,9,60,1,0,0,2,2,2,2,7,6,43,1,0,1,11,1,1,0,4,168,42,1,0,-1,0,10,3,0,0,23,3,23:03,13,3,8,2,48,220,4.6,1,19,56,2.9,1,28,16,164,0,0,5.9,10.2,57.1,74.11,12,4,33.3,0,0,0,2,1,1,1,43,8,74,0,0,1,9,2,8,0,6,236,39.3,0,1,1
10/19/14 16:25,2014,7,NYG,DAL,AWAY,21,31,52,AT&T Stadium,Dome,72,57,0,52,5.5,0,14,0,7,0,26,11,26:11:00,20,5,13,2,59,352,6,3,26,104,4,0,33,21,248,3,0,7.5,11.8,63.6,116.73,13,5,38.5,1,1,100,2,2,2,2,59,6,40,2,2,0,0,4,4,0,5,224,44.8,2,1,-1,7,7,7,10,0,33,49,33:49:00,20,8,12,0,60,423,7,4,35,156,4.5,1,23,17,267,3,1,11.6,15.7,73.9,133.51,14,9,64.3,0,0,0,3,3,1,1,6,6,46,0,0,2,12,3,4,0,4,185,46.2,1,2,1
10/19/14 20:30,2014,7,SF,DEN,AWAY,17,42,59,Sports Authority Field at Mile High,Grass,67,25,4,48.5,6.5,0,10,0,7,0,32,1,32:01:00,22,3,16,3,70,310,4.4,2,18,62,3.4,0,46,27,248,2,1,5.4,9.2,58.7,78.89,13,3,23.1,2,1,50,3,1,3,1,4,6,62,0,0,6,53,3,3,0,5,272,54.4,1,0,-1,14,7,21,0,0,27,59,27:59:00,23,6,14,3,56,419,7.5,6,27,115,4.3,2,27,22,304,4,0,11.3,13.8,81.5,153.16,9,5,55.6,0,0,0,3,3,3,3,25,8,75,1,0,2,14,9,9,0,4,171,42.8,0,1,1
10/20/14 20:30,2014,7,HOU,PIT,AWAY,23,30,53,Heinz Field,Grass,57,57,6,44,3,7,6,0,10,0,27,54,27:54:00,20,6,12,2,63,393,6.2,2,30,132,4.4,0,32,21,261,2,1,8.2,12.4,65.6,98.57,12,4,33.3,2,2,100,3,2,1,1,1,4,20,3,2,1,1,4,5,0,3,135,45,3,1,-2,0,24,0,6,0,32,6,32:06:00,18,2,14,2,62,328,5.3,3,25,76,3,0,34,24,252,3,0,7.4,10.5,70.6,121.2,14,5,35.7,0,0,0,3,2,2,2,37,6,38,1,1,3,16,5,2,0,4,176,44,1,3,2
10/23/14 20:25,2014,8,SD,DEN,AWAY,21,35,56,Sports Authority Field at Mile High,Grass,68,24,3,51,9,0,7,7,7,0,29,14,29:14:00,22,3,15,4,58,306,5.3,3,15,61,4.1,0,41,30,245,3,2,6,8.2,73.2,92.02,10,4,40,1,1,100,3,3,3,3,6,7,77,0,0,2,7,1,3,0,4,197,49.2,2,0,-2,0,14,14,7,0,30,46,30:46:00,27,9,14,4,65,425,6.5,5,30,139,4.6,2,35,25,286,3,0,8.2,11.4,71.4,124.23,13,8,61.5,0,0,0,4,4,4,4,19,9,71,2,0,0,0,6,7,0,4,162,40.5,0,2,2
10/26/14 9:30,2014,8,DET,ATL,AWAY,22,21,43,Wembley Stadium,Dome,59,50,13,46,-3.5,0,0,10,12,0,30,55,30:55:00,22,3,17,2,70,385,5.5,2,23,60,2.6,0,47,24,325,2,1,6.9,13.5,51.1,78.77,15,8,53.3,0,0,0,3,1,3,1,45,8,85,2,0,0,0,5,5,0,3,124,41.3,1,1,0,14,7,0,0,0,29,5,29:05:00,22,4,15,3,55,291,5.3,3,26,78,3,1,27,20,213,2,1,7.9,10.6,74.1,105.94,8,4,50,0,0,0,3,3,3,3,20,5,39,3,0,2,15,1,4,0,4,153,38.2,1,1,0
10/26/14 13:00,2014,8,BAL,CIN,AWAY,24,27,51,Paul Brown Stadium,Artificial,62,32,6,44.5,-3,0,6,8,10,0,29,16,29:16:00,18,8,9,1,61,294,4.8,2,26,107,4.1,2,34,17,187,0,2,5.5,11,50,42.16,13,5,38.5,3,1,33.3,4,2,3,2,22,7,51,1,0,1,8,3,2,0,1,50,50,2,2,0,7,0,10,10,0,30,44,30:44:00,19,8,10,1,64,350,5.5,3,34,111,3.3,3,28,21,239,0,1,8.5,11.4,75,85.27,14,8,57.1,1,1,100,5,3,3,3,23,6,40,2,1,2,27,3,2,0,3,156,52,2,2,0
10/26/14 13:00,2014,8,BUF,NYJ,AWAY,43,23,66,MetLife Stadium,Artificial,59,44,16,40,3,14,10,6,13,0,27,43,27:43:00,12,2,7,3,53,280,5.3,5,32,67,2.1,1,17,10,213,4,0,12.5,21.3,58.8,142.77,12,3,25,0,0,0,6,4,3,2,113,7,49,1,0,4,25,6,4,0,6,249,41.5,0,6,6,0,17,0,6,0,32,17,32:17:00,22,11,9,2,81,312,3.9,3,33,175,5.3,3,44,20,137,0,4,3.1,6.8,45.5,15.06,19,9,47.4,1,1,100,3,3,3,3,2,10,90,4,2,4,21,6,7,0,5,226,45.2,6,0,-6
10/26/14 13:00,2014,8,CHI,NE,AWAY,23,51,74,Gillette Stadium,Grass,54,53,14,52,6,0,7,8,8,0,27,17,27:17:00,27,11,13,3,64,384,6,3,26,153,5.9,0,35,21,231,3,1,6.6,11,60,96.25,11,4,36.4,3,1,33.3,1,1,1,1,10,5,41,1,1,3,18,1,4,0,4,189,47.2,2,0,-2,7,31,7,6,0,32,43,32:43:00,32,6,25,1,71,487,6.9,6,32,122,3.8,0,38,33,365,5,0,9.6,11.1,86.8,146.27,11,7,63.6,0,0,0,7,4,5,4,57,7,38,1,0,1,11,4,3,0,1,46,46,0,2,2
10/26/14 13:00,2014,8,HOU,TEN,AWAY,30,16,46,LP Field,Grass,73,45,2,43,-3.5,0,13,14,3,0,35,22,35:22:00,24,9,14,1,80,405,5.1,3,40,212,5.3,2,35,19,193,1,0,5.5,10.2,54.3,79.82,16,7,43.8,0,0,0,4,2,3,2,43,4,35,0,0,5,34,5,3,0,6,269,44.8,0,2,2,3,0,6,7,0,24,38,24:38:00,13,1,12,0,56,326,5.8,2,13,36,2.8,0,41,27,290,2,1,7.1,10.7,65.9,92.53,12,2,16.7,2,1,50,4,2,0,0,57,6,61,1,1,2,9,8,7,0,6,310,51.7,2,0,-2
10/26/14 13:00,2014,8,MIA,JAX,AWAY,27,13,40,EverBank Field,Artificial,76,45,6,42,-7,0,10,14,3,0,27,37,27:37:00,17,7,8,2,56,326,5.8,3,24,148,6.2,0,29,16,178,1,1,6.1,11.1,55.2,70.76,12,5,41.7,0,0,0,4,1,3,1,113,7,52,0,0,3,18,6,6,0,5,255,51,1,3,2,0,3,3,7,0,32,23,32:23:00,19,6,11,2,68,377,5.5,1,30,176,5.9,0,34,18,201,1,2,5.9,11.2,52.9,56.13,15,6,40,2,2,100,1,0,0,0,28,6,37,1,1,4,20,7,4,0,4,187,46.8,3,1,-2
10/26/14 13:00,2014,8,MIN,TB,AWAY,19,13,32,Raymond James Stadium,Grass,77,34,5,43,2,0,3,7,3,6,30,34,30:34:00,22,6,12,4,65,332,5.1,2,22,97,4.4,0,42,24,235,1,0,5.6,9.8,57.1,80.95,15,6,40,0,0,0,2,1,0,0,25,6,59,0,0,1,6,7,5,0,8,358,44.8,0,2,2,0,0,0,13,0,29,43,29:43:00,15,3,9,3,56,225,4,1,23,66,2.9,0,28,19,159,1,1,5.7,8.4,67.9,79.32,12,1,8.3,2,2,100,1,1,1,1,17,8,52,2,1,5,12,5,6,0,7,302,43.1,2,0,-2
10/26/14 13:00,2014,8,SEA,CAR,AWAY,13,9,22,Bank of America Stadium,Grass,77,38,9,45,-6,0,3,3,7,0,29,0,29:00:00,19,8,9,2,59,310,5.3,1,26,119,4.6,0,32,20,191,1,1,6,9.6,62.5,76.43,11,4,36.4,0,0,0,3,0,3,0,24,7,41,2,1,1,8,5,5,0,3,120,40,2,2,0,3,3,0,3,0,31,0,31:00:00,17,9,7,1,56,266,4.8,0,31,114,3.7,0,22,12,152,0,1,6.9,12.7,54.5,57.39,10,2,20,2,1,50,3,0,1,0,27,4,20,4,1,3,19,3,3,0,2,78,39,2,2,0
10/26/14 13:00,2014,8,STL,KC,AWAY,7,34,41,Arrowhead Stadium,Grass,70,73,8,44,7,7,0,0,0,0,24,22,24:22:00,13,5,8,0,51,200,3.9,1,19,84,4.4,0,25,15,116,1,1,4.6,7.7,60,68.08,11,3,27.3,1,0,0,3,1,2,1,42,8,68,0,0,7,44,2,9,0,6,324,54,1,1,0,0,10,10,14,0,35,38,35:38:00,23,9,10,4,64,355,5.5,4,33,140,4.2,3,29,25,215,0,0,7.4,8.6,86.2,97.56,12,6,50,0,0,0,3,2,2,2,37,7,51,2,1,2,8,14,5,0,4,182,45.5,1,1,0
